Harry's GPS LapTimer
INDEX,LAPINDEX,DATE,TIME,TIME_LAP,LATITUDE,LONGITUDE,SPEED_KPH,SPEED_MPH,HEIGHT_M,HEIGHT_FT,HEADING_DEG,GPSDIFFERENTIAL[UNKNOWN/2D3D/DGPS/INVALID],GPSFIX[NOFIX/2D/3D/VIRTUAL/INDOOR],GPSINTERPOLATED[FALSE/TRUE],SATELLITES,HDOP,ACCURACY_M,DISTANCE_KM,DISTANCE_MILE,ACCELERATIONSOURCE[CALCULATED/MEASURED/UNDEFINED],LATERALG,LINEALG,LEAN,RPM,MAF,WHEEL_SPEED_KPH,WHEEL_SPEED_MPH,THROTTLE,GEAR,FUEL,COOLANT_CELSIUS,OIL_CELSIUS,IAT_CELSIUS,MAP,OIPPRESSURE,BRAKEPRESSURE,WHEEL_SPEED_RL_DELTA_KPH,WHEEL_SPEED_RR_DELTA_KPH,WHEEL_SPEED_FL_DELTA_KPH,WHEEL_SPEED_FR_DELTA_KPH,YAWRATE,ODO,STEERINGANGLE,STEERINGANGLERATE,FIXTYPE[COMBUSTION,CSC,ELECTRIC,HYBRID],SUPPORTLEVEL,DRIVERPOWER,ENGINEPOWER,BAT_CELSIUS
59,1,20-DEC-25,15:06:32.05,00:00.00,32.08545577,-81.07445375,12.0,7.5,4.4,14.4,332.1,0,3,1,0,0.00,2.3,0.000,0.000,1,-0.04,0.39,-2.3,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
60,1,20-DEC-25,15:06:33.00,00:00.95,32.08551324,-81.07448917,24.0,14.9,4.4,14.4,330.5,0,2,0,0,0.00,2.3,0.007,0.004,1,-0.13,0.41,-7.4,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
61,1,20-DEC-25,15:06:34.00,00:01.95,32.08556868,-81.07458995,35.9,22.3,4.4,14.4,306.1,0,2,0,0,0.00,2.2,0.018,0.011,1,-0.38,0.44,-20.8,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
62,1,20-DEC-25,15:06:35.00,00:02.95,32.08559315,-81.07473297,44.9,27.9,4.8,15.7,285.5,0,2,0,0,0.00,2.1,0.032,0.020,1,-0.56,0.33,-29.2,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
63,1,20-DEC-25,15:06:36.00,00:03.95,32.08555138,-81.07490333,53.5,33.2,4.7,15.4,261.4,0,2,0,0,0.00,17.5,0.049,0.030,1,-0.60,0.25,-31.0,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
64,1,20-DEC-25,15:06:37.00,00:04.95,32.08556345,-81.07506588,54.6,33.9,4.6,15.1,272.7,0,2,0,0,0.00,17.1,0.064,0.040,1,0.31,0.15,17.2,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
65,1,20-DEC-25,15:06:38.00,00:05.95,32.08561459,-81.07522409,56.0,34.8,4.5,14.8,284.4,0,2,0,0,0.00,12.2,0.080,0.050,1,0.31,0.14,17.2,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
66,1,20-DEC-25,15:06:39.00,00:06.95,32.08560185,-81.07539296,57.0,35.4,4.6,15.1,269.6,0,2,0,0,0.00,14.7,0.096,0.060,1,-0.46,0.10,-24.7,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
67,1,20-DEC-25,15:06:40.00,00:07.95,32.08558256,-81.07557873,62.5,38.8,4.7,15.4,266.7,0,2,0,0,0.00,18.2,0.114,0.071,1,0.02,0.22,1.1,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
68,1,20-DEC-25,15:06:41.00,00:08.95,32.08558626,-81.07577320,64.2,39.9,4.6,15.1,270.0,0,2,0,0,0.00,19.0,0.132,0.082,1,0.08,0.14,4.6,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
69,1,20-DEC-25,15:06:42.00,00:09.95,32.08559370,-81.07593136,55.3,34.4,4.6,15.1,272.6,0,2,0,0,0.00,19.2,0.147,0.091,1,0.04,-0.13,2.3,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
70,1,20-DEC-25,15:06:43.00,00:10.95,32.08563471,-81.07604594,44.8,27.8,4.6,15.1,288.2,0,2,0,0,0.00,15.1,0.159,0.098,1,0.43,-0.20,23.3,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
