Harry's GPS LapTimer
INDEX,LAPINDEX,DATE,TIME,TIME_LAP,LATITUDE,LONGITUDE,SPEED_KPH,SPEED_MPH,HEIGHT_M,HEIGHT_FT,HEADING_DEG,GPSDIFFERENTIAL[UNKNOWN/2D3D/DGPS/INVALID],GPSFIX[NOFIX/2D/3D/VIRTUAL/INDOOR],GPSINTERPOLATED[FALSE/TRUE],SATELLITES,HDOP,ACCURACY_M,DISTANCE_KM,DISTANCE_MILE,ACCELERATIONSOURCE[CALCULATED/MEASURED/UNDEFINED],LATERALG,LINEALG,LEAN,RPM,MAF,WHEEL_SPEED_KPH,WHEEL_SPEED_MPH,THROTTLE,GEAR,FUEL,COOLANT_CELSIUS,OIL_CELSIUS,IAT_CELSIUS,MAP,OIPPRESSURE,BRAKEPRESSURE,WHEEL_SPEED_RL_DELTA_KPH,WHEEL_SPEED_RR_DELTA_KPH,WHEEL_SPEED_FL_DELTA_KPH,WHEEL_SPEED_FR_DELTA_KPH,YAWRATE,ODO,STEERINGANGLE,STEERINGANGLERATE,FIXTYPE[COMBUSTION,CSC,ELECTRIC,HYBRID],SUPPORTLEVEL,DRIVERPOWER,ENGINEPOWER,BAT_CELSIUS
0,0,20-DEC-25,14:42:43.67,00:00.00,32.08545735,-81.07444913,13.9,8.6,4.2,13.8,339.9,0,3,1,0,0.00,2.2,0.000,0.000,1,-0.04,0.36,-2.3,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
1,0,20-DEC-25,14:42:44.00,00:00.33,32.08547824,-81.07445849,18.4,11.4,4.2,13.8,339.3,0,2,0,0,0.00,2.2,0.002,0.001,1,-0.05,0.45,-2.9,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
2,0,20-DEC-25,14:42:45.00,00:01.33,32.08554499,-81.07453946,35.0,21.7,4.4,14.4,314.4,0,2,0,0,0.00,2.2,0.013,0.008,1,-0.31,0.50,-17.2,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
3,0,20-DEC-25,14:42:46.00,00:02.33,32.08559009,-81.07466102,41.9,26.0,4.4,14.4,296.7,0,2,0,0,0.00,2.1,0.025,0.016,1,-0.54,0.35,-28.4,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
4,0,20-DEC-25,14:42:47.00,00:03.33,32.08557357,-81.07479274,42.7,26.5,4.2,13.8,269.2,0,2,0,0,0.00,14.2,0.038,0.024,1,-0.54,0.03,-28.4,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
5,0,20-DEC-25,14:42:48.00,00:04.33,32.08554419,-81.07493922,48.1,29.9,4.5,14.8,260.2,0,2,0,0,0.00,18.5,0.052,0.032,1,-0.23,0.21,-13.0,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
6,0,20-DEC-25,14:42:49.00,00:05.33,32.08556714,-81.07508929,50.2,31.2,4.3,14.1,277.0,0,2,0,0,0.00,16.8,0.066,0.041,1,0.34,0.18,18.8,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
7,0,20-DEC-25,14:42:50.00,00:06.33,32.08561516,-81.07523726,52.5,32.6,4.2,13.8,284.9,0,2,0,0,0.00,12.2,0.081,0.051,1,0.19,0.17,10.8,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
8,0,20-DEC-25,14:42:51.00,00:07.33,32.08559847,-81.07540062,54.6,33.9,4.5,14.8,266.7,0,2,0,0,0.00,15.2,0.097,0.060,1,-0.53,0.13,-27.9,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
9,0,20-DEC-25,14:42:52.00,00:08.33,32.08558005,-81.07557835,59.0,36.7,4.3,14.1,266.6,0,2,0,0,0.00,18.5,0.114,0.071,1,0.09,0.17,5.1,0,0.00,0.0,0.0,0.00,0,0.00,0.0,0.0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.000,0.0,0,0,0,0,0,0.0,0.00
